"TRDAR_NO"|"TRDAR_NM"|"SIGNGU_CD"|"SIGNGU_NM"|"GRFA_SM"|"RSDNTL_BULD_GRFA"|"RSDNTL_BULD_EXCL_GRFA"|"MOAV_STPRD_FRNR_LVLH_POPNO"|"ZERO_TIZN_STPRD_FRNR_LVLH_POPNO"|"ONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TWO_TIZN_STPRD_FRNR_LVLH_POPNO"|"THREE_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOUR_TIZN_STPRD_FRNR_LVLH_POPNO"|"FIVE_TIZN_STPRD_FRNR_LVLH_POPNO"|"SIX_TIZN_STPRD_FRNR_LVLH_POPNO"|"SEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EIGHT_TIZN_STPRD_FRNR_LVLH_POPNO"|"NINE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TLV_TIZN_STPRD_FRNR_LVLH_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FFTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SXTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SVNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EGHTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"NNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TWNT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTTH_TIZN_STPRD_FRNR_LVLH_POPNO"|"MOAV_STPRD_FRNR_VST_POPNO"|"ZERO_TIZN_STPRD_FRNR_VST_POPNO"|"ONE_TIZN_STPRD_FRNR_VST_POPNO"|"TWO_TIZN_STPRD_FRNR_VST_POPNO"|"THREE_TIZN_STPRD_FRNR_VST_POPNO"|"FOUR_TIZN_STPRD_FRNR_VST_POPNO"|"FIVE_TIZN_STPRD_FRNR_VST_POPNO"|"SIX_TIZN_STPRD_FRNR_VST_POPNO"|"SEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"EIGHT_TIZN_STPRD_FRNR_VST_POPNO"|"NINE_TIZN_STPRD_FRNR_VST_POPNO"|"TEN_TIZN_STPRD_FRNR_VST_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"TLV_TIZN_STPRD_FRNR_VST_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FFTN_TIZN_STPRD_FRNR_VST_POPNO"|"SXTN_TIZN_STPRD_FRNR_VST_POPNO"|"SVNTN_TIZN_STPRD_FRNR_VST_POPNO"|"EGHTN_TIZN_STPRD_FRNR_VST_POPNO"|"NNTN_TIZN_STPRD_FRNR_VST_POPNO"|"TWNT_TIZN_STPRD_FRNR_VST_POPNO"|"TNONE_TIZN_STPRD_FRNR_VST_POPNO"|"TNTT_TIZN_STPRD_FRNR_VST_POPNO"|"TNTTH_TIZN_STPRD_FRNR_VST_POPNO"|"TRDAR_CRDT_CONT"|"DATA_STRD_YM"
9362|"사당역"|11650|"서초구"|125225.52|51557.43|73668.09|11.23|6.79|6.1|5.24|4.81|6.36|5.48|5.53|6.71|6.96|7.49|10.18|12.08|14.28|13.78|13.25|12.1|12.44|15.26|19.75|21.07|20.57|17.85|13.68|9.33|6.98|4.34|3.86|3.26|3.03|4.19|3.57|3.59|4.4|4.36|4.69|6.29|7.66|9.02|8.5|8.15|7.38|7.55|9.07|11.85|12.79|12.78|11.28|8.69|5.93|"MULTIPOLYGON (((126.98214691428 37.4813056585162, 126.98215256847 37.4813011544197, 126.982130089191 37.4807830738377, 126.982104742096 37.4804271733594, 126.982070963918 37.4798843132494, 126.982037165332 37.4794225434003, 126.982025950142 37.4790711501532, 126.981989367673 37.4784471990999, 126.981966910755 37.4778502804052, 126.981944406956 37.4774358149297, 126.981941644158 37.4771902909088, 126.982218696731 37.4769200349631, 126.982549460251 37.4766002317035, 126.98296211486 37.4765642565655, 126.983029884793 37.4768188007392, 126.983060920768 37.4770395515271, 126.982882839716 37.4771228666574, 126.983614887889 37.4770351310685, 126.98421409314 37.4769586342741, 126.984799173871 37.4768438397901, 126.98505638593 37.4767785528021, 126.985435116511 37.4767786044987, 126.985449241558 37.4768101415431, 126.985237200497 37.4771119491047, 126.985039304297 37.4773461829336, 126.98434113441 37.4775961129308, 126.983894540917 37.4777064206808, 126.983840780708 37.4779586937896, 126.983857609723 37.4785128136072, 126.983891375024 37.4791637937688, 126.983874385934 37.4792944367791, 126.983741541026 37.4793034270651, 126.982904906231 37.4793348343758, 126.982913240934 37.4799227405018, 126.982921626725 37.480303415785, 126.98292440447 37.4805016369761, 126.982633270601 37.4805241162424, 126.98229409139 37.4805263144655, 126.982339119224 37.4812989321129, 126.98214691428 37.4813056585162)))"|"202403"
9363|"서초역"|11650|"서초구"|133679.46|1064.92999999999|132614.53|6.24|3.51|3.49|3.55|3.43|3.33|3.37|3.69|4.16|4.76|6.24|7.53|8.96|9.74|8.79|9.61|8.4|8.56|8.78|9.1|8.57|7.82|6.46|4.35|3.56|6.19|3.48|3.47|3.52|3.4|3.3|3.35|3.66|4.13|4.72|6.19|7.47|8.89|9.66|8.72|9.53|8.34|8.49|8.71|9.02|8.5|7.76|6.41|4.31|3.54|"MULTIPOLYGON (((127.007456596449 37.4941080570019, 127.007462250268 37.4941058042073, 127.007756203498 37.4934615726897, 127.00790317822 37.4931394566304, 127.007982320116 37.4929907869804, 127.007872065026 37.492947995524, 127.007431048656 37.4928106162243, 127.007578025921 37.4925177830857, 127.007727828397 37.4922181920856, 127.007993551607 37.4921258248262, 127.009118703232 37.4924658845372, 127.00966714802 37.4926347851076, 127.010139265219 37.4927834162798, 127.010766873654 37.4929860933925, 127.010583169214 37.4933757910009, 127.010190206464 37.4932609432928, 127.009653065013 37.4931033068963, 127.009412764007 37.4930177283488, 127.009254468476 37.4931528892404, 127.009014199661 37.4933804078974, 127.009110320932 37.4934209467075, 127.009777517751 37.4936957065682, 127.01030336513 37.493932180858, 127.010147917882 37.4942520479857, 127.00999246672 37.4945493898598, 127.009687146862 37.4945313917142, 127.009237655246 37.4945697150447, 127.009025620622 37.4944886388529, 127.008409314882 37.4943129819093, 127.007897612071 37.4941485785318, 127.007456596449 37.4941080570019)))"|"202403"
9364|"양재 화물트럭터미널앞"|11650|"서초구"|124040.73|0|124040.73|5.61|2.57|2.29|2.42|2.4|2.25|2.55|2.85|3.45|5.03|6.03|7.8|9.06|9.44|9.77|9.77|9.62|9.36|8.74|7.7|5.83|5.42|4.35|3.27|2.77|5.61|2.57|2.29|2.42|2.4|2.25|2.55|2.85|3.45|5.03|6.03|7.8|9.06|9.44|9.77|9.77|9.62|9.36|8.74|7.7|5.83|5.42|4.35|3.27|2.77|"MULTIPOLYGON (((127.034412140995 37.4622215763609, 127.034406488405 37.4622193254256, 127.034816066761 37.4618543027168, 127.035115487661 37.4616041883708, 127.035462923123 37.4613067565841, 127.035974188304 37.460876377469, 127.036409513319 37.4612186316274, 127.036969207335 37.4616261697211, 127.036957954396 37.4617320413452, 127.036395857259 37.4622322677079, 127.035887427653 37.462698687966, 127.03548067676 37.4630659660348, 127.034539392494 37.4624265196197, 127.034412140995 37.4622215763609)))"|"202403"
9365|"양재동 꽃시장"|11650|"서초구"|103332.89|0|103332.89|24.16|4.32|4.07|4.02|4.26|3.68|3.98|4.75|5.15|7.54|28.15|51.18|56.79|57|61.14|62.27|57.13|51.98|33.91|21.26|20.04|12.37|10.66|7.17|5.08|24.16|4.32|4.07|4.02|4.26|3.68|3.98|4.75|5.15|7.54|28.15|51.18|56.79|57|61.14|62.27|57.13|51.98|33.91|21.26|20.04|12.37|10.66|7.17|5.08|"MULTIPOLYGON (((127.038270052021 37.469385682062, 127.0382700487 37.469378924525, 127.03831793002 37.469050042703, 127.038337651412 37.4689261483295, 127.038419602457 37.4689171126148, 127.038439348114 37.4688427734979, 127.038495659679 37.4684192833821, 127.038535078067 37.4681241917748, 127.038568828501 37.4677975667379, 127.038644780727 37.4670925061042, 127.038723635929 37.4665451203862, 127.03880815759 37.4660292679658, 127.038887169178 37.4657994864812, 127.038997326413 37.4656913307853, 127.039291034259 37.4653173195589, 127.039511325238 37.4650604620423, 127.039850405085 37.4650040392676, 127.040446619196 37.4649047330072, 127.040918510088 37.4648392531217, 127.041209575141 37.4648346503345, 127.041557200293 37.4649088656149, 127.041755090834 37.465052959077, 127.042207414573 37.465381670727, 127.042492955641 37.4656068231299, 127.042501513622 37.4657532335665, 127.042145628468 37.4660889814734, 127.041592016041 37.4665982393094, 127.041063819232 37.4670872133542, 127.040645775364 37.4674725328275, 127.04026162767 37.4678353145154, 127.039854870382 37.4682026073241, 127.039402987214 37.4687568718173, 127.039165778594 37.4691128449489, 127.038934232268 37.4694935934228, 127.038826859483 37.4695296677053, 127.038270052021 37.469385682062)))"|"202403"
9366|"양재역_1"|11650|"서초구"|69109.39|0|69109.39|1.73|1.69|1.63|1.29|1.25|1.22|1.27|1.45|1.36|1.57|1.78|1.96|1.76|1.84|1.75|2.02|2.43|1.81|1.73|2.3|2.03|2.09|1.95|1.75|1.61|1.73|1.69|1.63|1.29|1.25|1.22|1.27|1.45|1.36|1.57|1.78|1.96|1.76|1.84|1.75|2.02|2.43|1.81|1.73|2.3|2.03|2.09|1.95|1.75|1.61|"MULTIPOLYGON (((127.033604960747 37.4842919044098, 127.033602132182 37.4842874001673, 127.033669822957 37.4839427480985, 127.033762963244 37.4836228665772, 127.033946531222 37.4832511523997, 127.034149944427 37.4830190878776, 127.03435057534 37.4828906391216, 127.034472082399 37.4828095148733, 127.034562477981 37.4826856015975, 127.034672590245 37.4824062596629, 127.034720611719 37.4823386708867, 127.035017265839 37.4820390032481, 127.035231988758 37.4818294586756, 127.035308300176 37.4818181742432, 127.035661719202 37.4820410704936, 127.035989700304 37.4822617206255, 127.035789102809 37.4824532423842, 127.035277716144 37.4829421843879, 127.034825657266 37.4833770471802, 127.034305793015 37.4838997749109, 127.034031745637 37.4842084444525, 127.033726513619 37.484309891244, 127.033604960747 37.4842919044098)))"|"202403"
9367|"양재역_3"|11650|"서초구"|386914.58|111644.37|275270.21|195.12|238.87|220.33|205.47|201.23|207.13|229.9|237.37|228.65|224.82|216.95|192.51|186.79|157.76|156.87|137.4|136.78|143|152.39|175.15|180.43|193.59|198.09|230.19|239.14|160.88|194.72|179.73|168.07|164.64|169.25|187.47|193.25|187.15|185.98|179.65|159.84|154.93|131.15|130.13|114.64|113.94|119.3|127.17|145.99|149.85|159.72|163.16|188.65|194.84|"MULTIPOLYGON (((127.028430869314 37.4883657339479, 127.028428041717 37.4883634820899, 127.028586223948 37.4880390849608, 127.028996155588 37.4881741401662, 127.029895172468 37.4884419747123, 127.030186374757 37.4885545293264, 127.030338904055 37.4882504037909, 127.030542262268 37.4878133676703, 127.030683493052 37.4875385270166, 127.030787984868 37.4872884728987, 127.030248014488 37.4871264256705, 127.029812647443 37.4869958859213, 127.029182212677 37.4867978154565, 127.029303661212 37.4865274860712, 127.02944771155 37.4862278685984, 127.029523926046 37.4859440346621, 127.029625524121 37.4855115291633, 127.029710164469 37.485088037641, 127.029803279528 37.4846532814544, 127.02989639351 37.4842185251627, 127.029981167431 37.4841531819616, 127.030704823966 37.4842566198546, 127.031804441109 37.4844005022053, 127.032465912759 37.4844949352786, 127.033271551489 37.4846050933612, 127.033661656204 37.4846703100978, 127.033466784421 37.4850600468692, 127.033215433541 37.4855826964156, 127.032949959889 37.486139136752, 127.032644939194 37.4867699196153, 127.032382278274 37.487312842786, 127.03209137819 37.4879346103671, 127.031837176748 37.4884459949445, 127.031633828003 37.4888920432646, 127.031444581146 37.4892637549439, 127.031325867396 37.4892953201718, 127.030907444998 37.4891602752005, 127.030299612289 37.4889847301754, 127.029561731823 37.4887619105047, 127.029148969994 37.4886291104468, 127.028461983457 37.4884197869499, 127.028430869314 37.4883657339479)))"|"202403"
9368|"강남역_5"|11680|"강남구"|604203.76|72384.6|531819.16|362.86|440.86|429.18|431.84|428.29|429.82|443.97|427.58|410.85|387.6|361.69|340.73|321.83|296.85|294.95|266.3|250.41|260.54|283.97|314.32|326.83|340.72|380.14|402.46|436.98|317.81|389.25|378.56|381.5|378.25|379.83|392.3|377.63|361.37|340.08|315.95|296.31|279.17|256.8|255.3|230.43|216.51|225.88|246.53|272.93|284.34|297.01|333.11|354.43|384.09|"MULTIPOLYGON (((127.032936062846 37.5068531522251, 127.032933233468 37.5068486479842, 127.033088604816 37.5065174890953, 127.033300469225 37.5060579223031, 127.033371089156 37.5059024807818, 127.033501145827 37.505888930488, 127.033659459428 37.505834827353, 127.033995610432 37.5051116828419, 127.034272446038 37.5045394712752, 127.034523843027 37.5039942961408, 127.03469049687 37.5036315968259, 127.034893907614 37.5032756443287, 127.034744023201 37.5031968492729, 127.034153027805 37.5030123097606, 127.033655349778 37.5028570243198, 127.033686281497 37.5024650808618, 127.033688949598 37.5020956701072, 127.033688851547 37.5018681676072, 127.033550275539 37.5017781054214, 127.033140191664 37.5014786338562, 127.032905727459 37.5019539742521, 127.032815253988 37.5019539983674, 127.032501383925 37.5018572239779, 127.031791633943 37.5016118863281, 127.030957483221 37.5013530606195, 127.03120607536 37.5008304179578, 127.031341651199 37.5004992660269, 127.031446179624 37.5003010193857, 127.031183210177 37.5002087334982, 127.030637489694 37.5000421848726, 127.030671387338 37.4999678439362, 127.030696790048 37.4998597175818, 127.030835207748 37.4995646054915, 127.031007532004 37.4992221821959, 127.032220554394 37.4996025443906, 127.033263927044 37.4999153649908, 127.034310137603 37.500232680568, 127.035364842824 37.5005589944199, 127.036094377978 37.5007885373263, 127.036518523832 37.5009122994383, 127.036592108678 37.5010744575681, 127.036298365026 37.5017007399092, 127.036018737408 37.5022932298135, 127.035682614414 37.5030073704129, 127.035363436943 37.5036944751011, 127.035120515016 37.504208114636, 127.034801331307 37.504904227666, 127.0345499303 37.5054426458114, 127.034315475526 37.5059472711676, 127.034083834251 37.5064271177528, 127.033792870349 37.5070398775444, 127.033699580737 37.507080448081, 127.032936062846 37.5068531522251)))"|"202403"
9369|"서래마을"|11650|"서초구"|125268.33|46503.44|78764.89|12.62|12.43|12.37|12.44|12.67|12.96|12.99|12.8|12.63|13.22|12.81|12.25|11.58|11.25|11.01|10.23|10.32|11.65|12.78|13.19|15.42|14.84|14.29|13.69|12.98|7.93|7.75|7.71|7.77|7.92|8.14|8.14|8|7.86|8.31|8.08|7.76|7.29|7.16|7.05|6.53|6.55|7.34|8.13|8.4|9.64|9.24|8.85|8.51|8.09|"MULTIPOLYGON (((126.997479829293 37.4995389326052, 126.997493965903 37.4995276705637, 126.99779933345 37.4989104948039, 126.997785205194 37.4987505667631, 126.997739989264 37.4983608825886, 126.997700436481 37.4978000083995, 126.997658056947 37.4972436390592, 126.997607187247 37.4968764795797, 126.997533710195 37.4963358766299, 126.997491323281 37.4959619598114, 126.997448940679 37.4955137103604, 126.99741503791 37.4950992486899, 126.997423525786 37.494970856301, 126.997782555653 37.4950406953546, 126.998042643845 37.495020430447, 126.998695689658 37.4950001745278, 126.998780475844 37.495718724848, 126.998845475781 37.4963854670402, 126.998859597623 37.4967909177811, 126.998899170137 37.4970004013327, 126.998950042389 37.4974869428606, 126.999000909672 37.4981514319746, 126.999023518004 37.4984352476521, 126.999020678827 37.4988181728782, 126.999043281065 37.4993069661508, 126.998884945274 37.4996921406487, 126.998718127614 37.5000367696988, 126.998376039167 37.4998948539416, 126.997479829293 37.4995389326052)))"|"202403"
9370|"신사동사로수길_2"|11680|"강남구"|276703.86|65613.68|211090.18|449.93|273.21|239.26|221.86|214.67|203.41|189.29|196.55|205.19|207.74|255.42|339.66|465.86|580.85|642.15|699.01|732.21|759.73|760.16|759.63|758.8|705.33|592.32|439.06|357.07|330.36|205.95|179.63|166.94|162.55|153.54|142.7|149.13|156.44|158.45|196.04|259.57|343.28|420.83|459.26|496.91|517.58|534.21|538.28|547.02|560.95|530.99|450.35|331.44|266.61|"MULTIPOLYGON (((127.021059150631 37.5227042865564, 127.021336200349 37.52232131633, 127.021367294633 37.5222672512485, 127.020951509396 37.5220375666575, 127.021321851317 37.5215374512924, 127.021522576987 37.521296400478, 127.02142358101 37.5212401050015, 127.020843757694 37.5209383679459, 127.020569405286 37.5208010107756, 127.020549604623 37.5207829940471, 127.020642899296 37.5206681017108, 127.020826664467 37.5204563372221, 127.020787045118 37.5203504765563, 127.020962319857 37.5201184408, 127.021120632204 37.5199111850401, 127.020798200579 37.5197468064834, 127.020478744787 37.5201568124023, 127.020427841667 37.520159073119, 127.020071470838 37.5199789306016, 127.019437928134 37.5196636801088, 127.019491609348 37.519456442473, 127.019570734691 37.5192199184694, 127.019477385209 37.5191073081266, 127.018948536029 37.5190060257848, 127.019010696619 37.5187762621431, 127.019253707863 37.5179765902078, 127.019459968461 37.5172467506281, 127.019575817697 37.5168615562582, 127.019725576704 37.5163817517034, 127.020788963191 37.5168388381202, 127.021521463123 37.5171540646805, 127.02215781 37.5174287587404, 127.022508509043 37.5175773611358, 127.022389797865 37.5177913692796, 127.022248460285 37.5179963713209, 127.022316339361 37.5180301467173, 127.022542600844 37.5181337211123, 127.022472039539 37.5186180199612, 127.022339345769 37.5193996589458, 127.022237725696 37.5200686675232, 127.022133260828 37.5206836166015, 127.022074016525 37.5212039529018, 127.021955430783 37.5218999939172, 127.021884868932 37.5224090695247, 127.021760480527 37.5225802804912, 127.021367447918 37.5228416368019, 127.021325024254 37.5228326340068, 127.021059150631 37.5227042865564)))"|"202403"
9372|"서울대입구역_3"|11620|"관악구"|157612.94|67193.62|90419.32|49.19|55.59|63.12|63.92|63.22|63.35|60.93|56.65|54.82|48.87|48.45|46.47|46.37|40.57|40.36|39.75|37.95|36.85|40.19|38.78|43.96|44.06|47.45|47.08|50.81|18.12|21.07|24.22|24.45|24|23.35|22.4|20.52|17.72|16.12|15.74|14.89|15.79|14.18|14.63|14.74|14.78|13.68|15.04|16.25|18.9|18.37|17.67|16.46|19.27|"MULTIPOLYGON (((126.953259570735 37.4818177556318, 126.953259573624 37.4818132506171, 126.953087346241 37.4815158493051, 126.952960300847 37.4812860414932, 126.952841919318 37.4807724210556, 126.95277997123 37.480409741746, 126.952718036884 37.4800267898101, 126.952653320586 37.4795762614076, 126.952580046668 37.4792473648827, 126.952913594193 37.479204704487, 126.953337593076 37.4791530699216, 126.953659819692 37.4791329279047, 126.954001878104 37.4790384601661, 126.954462672399 37.4789012409657, 126.954909320352 37.4787842869842, 126.955545371308 37.4786110921982, 126.955511359331 37.4787665021305, 126.955417825324 37.4791944424992, 126.955352593467 37.479559323544, 126.955307320461 37.4796403962171, 126.955315610418 37.4799489931403, 126.955343804614 37.4800638820669, 126.955487859574 37.4802193611908, 126.955620599588 37.4803906033134, 126.955586536103 37.4806293560109, 126.955490355493 37.4807599641837, 126.955187809423 37.4809400469688, 126.954627966668 37.4812529254378, 126.954138800857 37.4815365469086, 126.953259570735 37.4818177556318)))"|"202403"
9374|"미아사거리역_1"|11305|"강북구"|207720.3|8550.19|199170.11|10.61|8.96|8.19|7.39|6.93|6.48|7|7.32|8.55|9.14|10.15|11.06|11.98|12|12.88|12.99|12.92|14.75|15.21|14.13|12.85|12.22|12.3|10.62|9.03|10.08|8.34|7.56|6.83|6.41|5.98|6.5|6.82|8.09|8.68|9.7|10.6|11.51|11.54|12.39|12.52|12.43|14.21|14.66|13.59|12.3|11.67|11.63|10.03|8.38|"MULTIPOLYGON (((127.030057233688 37.6163693419845, 127.030062896068 37.6163670881512, 127.030031735251 37.6163333088755, 127.030037368226 37.6162544715269, 127.030057007827 37.6157814508504, 127.030107648087 37.6149277573495, 127.030169647217 37.6141619067707, 127.030234449601 37.6133262291857, 127.030259760631 37.6128802363479, 127.03031618701 37.6123553998105, 127.03042924862 37.6118485689333, 127.030499909261 37.6115264499701, 127.030519606251 37.6112111009219, 127.030516690433 37.6109948656202, 127.030451333619 37.6103934752661, 127.030405863149 37.6099610143504, 127.030433981478 37.6094587090506, 127.030499078173 37.6093956241431, 127.030629313589 37.6093775722516, 127.031266503359 37.6097130289655, 127.031277937979 37.6099855736117, 127.031272432136 37.6103775028573, 127.031255533897 37.610602753017, 127.032181412258 37.6106250395013, 127.032187106668 37.610701621611, 127.032011643493 37.610906641039, 127.031802220633 37.6111567181323, 127.031487927929 37.6111455364695, 127.031422794289 37.6111185235719, 127.03118778974 37.6111275930185, 127.031176594396 37.6114542023271, 127.031168178277 37.6116501683321, 127.031253118882 37.6116433894787, 127.031842055419 37.6116342290429, 127.032292251122 37.6116251021038, 127.032297932664 37.6116701497818, 127.032685722474 37.6113884902154, 127.032818746738 37.6112623171668, 127.032878226701 37.6113096029291, 127.032881072387 37.6113433890462, 127.032674443003 37.6114988636705, 127.032397045381 37.6116994057232, 127.031995132534 37.6120711663206, 127.031700736671 37.6122581963793, 127.031315740301 37.6124655208454, 127.031627386846 37.6129204378569, 127.031089584486 37.6133755709941, 127.030857445216 37.6134882521118, 127.031452168262 37.6137493870872, 127.031169195711 37.6141999503741, 127.031166405514 37.614303564117, 127.031112593614 37.6142720432892, 127.030883172753 37.6141054190433, 127.03081527982 37.6142676129349, 127.030755898082 37.6144726013522, 127.03072775083 37.6149005752241, 127.030691053671 37.6151888988507, 127.03075907714 37.6153555637448, 127.030756381181 37.615700190317, 127.030626284801 37.6161011599397, 127.03045932497 37.6163714960068, 127.030057233688 37.6163693419845)))"|"202403"
9375|"수유역_1"|11305|"강북구"|188468.64|44732.6|143736.04|17.44|18.57|19.43|19.25|18.39|18.45|18.17|19.68|21.89|20.85|20.28|18.83|18.93|17.45|15.76|14.84|14.99|15.18|14.27|13.34|12.82|13.75|14.71|16.67|16.89|12.3|10.38|10.56|10.38|10.25|10.09|9.96|11.11|15.82|15.96|16.52|15.57|15.91|14.91|13.37|12.66|12.72|12.82|11.99|11.26|10.43|10.98|10.88|11.42|9.19|"MULTIPOLYGON (((127.027511174728 37.6393990043376, 127.0275168413 37.6394035079774, 127.027380873608 37.6393810135556, 127.026924699051 37.6389644103979, 127.026530856714 37.6385860837863, 127.025978364695 37.6380974190699, 127.025638368471 37.6377821467331, 127.025312542295 37.6374826376638, 127.024859222593 37.6370637733538, 127.024403072112 37.6366336455799, 127.023901596644 37.6361629805931, 127.023884589488 37.6361201873086, 127.024051659041 37.6359872608138, 127.02453589799 37.6356785811941, 127.025122362605 37.6362032852197, 127.025451023538 37.6365298236881, 127.025808006922 37.6368428406667, 127.025870307136 37.6368045361168, 127.02631206183 37.6365071203098, 127.026433889264 37.6366107071383, 127.026864548869 37.6370092982902, 127.026490757764 37.6372661576148, 127.026504922877 37.6372751643922, 127.026598426874 37.6373765046193, 127.026918591341 37.6376715064714, 127.027165093041 37.6379034550156, 127.027459766013 37.6381871987017, 127.027638268285 37.63835158781, 127.027522168353 37.6384394590803, 127.027369257899 37.6385611250742, 127.027516587109 37.6386782198132, 127.027924546838 37.6389146357325, 127.028046386886 37.6390362404329, 127.027511174728 37.6393990043376)))"|"202403"
9376|"수유역_2"|11305|"강북구"|225039.72|86516.55|138523.17|75.64|76.01|76.06|75.47|76.68|77.42|78.05|76.82|76.94|78.31|71.6|75.39|73.76|75.01|74.14|72.91|66.66|67.77|70.05|75.43|75.13|84.05|85.69|79.79|76.28|44.89|45.05|45.02|44.83|45.2|45.33|45.94|45.25|45.2|46.19|42.59|45.09|43.67|44.48|44.28|43.93|39.62|40.43|41.91|44.45|44.53|49.37|52.14|47.55|45.21|"MULTIPOLYGON (((127.024681915436 37.6406947546425, 127.024676251048 37.640697008209, 127.024970765265 37.6404739573752, 127.02513226581 37.6406180815855, 127.025305012618 37.6404986669567, 127.025146345249 37.6403567948564, 127.025987405339 37.6397439566306, 127.02616014576 37.6396155309431, 127.025879650093 37.6393790825388, 127.025446157577 37.639005265459, 127.025375361483 37.6390548337394, 127.024851462642 37.6394063210384, 127.02508097363 37.6396540443828, 127.02477795978 37.6398590776282, 127.024574063611 37.6400032745519, 127.024358730357 37.6398028488742, 127.023970623006 37.6396272329459, 127.023848819174 37.6396069841879, 127.023542901331 37.6395822651555, 127.023554196516 37.6394651357505, 127.023610707497 37.6389988684086, 127.02363328736 37.6387308228406, 127.023429346771 37.6387218513577, 127.023434985065 37.6386317523813, 127.023468905286 37.6383974914289, 127.023539590247 37.6379717654506, 127.023550863765 37.6377825576698, 127.02343188084 37.6377127540791, 127.0230211742 37.637699315476, 127.02306356113 37.6373569355191, 127.023103087053 37.6369177007598, 127.023176560325 37.6363388078519, 127.02320201484 37.6362126660021, 127.023303964469 37.6361585883163, 127.023437087358 37.6361630683899, 127.023842227377 37.6365301410934, 127.024380537326 37.6370368383034, 127.024947188101 37.6375728091823, 127.025496842135 37.638077246491, 127.026125841036 37.6386672575981, 127.026533845684 37.6390500874327, 127.026907856836 37.6394103987165, 127.027089193323 37.6395747880075, 127.02706940227 37.6396806573608, 127.026517190927 37.6400591875527, 127.026222679971 37.6402732324711, 127.025613826632 37.6407058290513, 127.025118239335 37.641046049381, 127.024681915436 37.6406947546425)))"|"202403"
9377|"수유역_3"|11305|"강북구"|54231.05|13123.84|41107.21|2.04|3.16|3.16|2.96|3.29|3.28|3.23|2.95|2.12|1.48|1.75|1.63|1.72|1.46|1.68|1.55|1.79|1.35|1.18|1.21|1.25|1.57|1.83|2.2|3.09|1.75|2.72|2.73|2.46|2.79|2.76|2.68|2.49|1.85|1.3|1.58|1.47|1.54|1.33|1.48|1.35|1.54|1.15|1.02|1.03|1.08|1.35|1.54|1.83|2.54|"MULTIPOLYGON (((127.025322228426 37.6411856598622, 127.025333556512 37.6411789002204, 127.025650728176 37.6409468333144, 127.026123654289 37.6406133728417, 127.026673036909 37.6402280877907, 127.027094978718 37.6399239161274, 127.027245074743 37.6398450476382, 127.027375369574 37.6398427665418, 127.027942052748 37.6403494409512, 127.028409579815 37.6407885619456, 127.028809108436 37.6411668808181, 127.029041459692 37.6413853139095, 127.029225639942 37.6415542040868, 127.028826350037 37.6418358535482, 127.028775352679 37.6418065835973, 127.028642172465 37.6416737200957, 127.028452293743 37.6414102275468, 127.02825113968 37.6412953987553, 127.027732674582 37.6409981927363, 127.027449336184 37.6407617487564, 127.026936769244 37.6411245049436, 127.026370385927 37.6415097947688, 127.025968255116 37.6417981925038, 127.025945589963 37.6417846825464, 127.025322228426 37.6411856598622)))"|"202403"
9378|"노원역_1"|11350|"노원구"|81587.35|1929.74000000001|79657.61|9.25|5.57|5.26|5.86|6.65|4.83|5.55|9.03|9.29|10.22|10.97|11.84|12.36|10.1|10.41|10.56|11.88|12.17|12.24|11.72|10.05|11.32|9.12|7.86|7.49|9.04|5.22|4.9|5.5|6.25|4.47|5.21|8.67|8.96|9.99|10.82|11.7|12.27|10.04|10.38|10.53|11.85|12.15|12.22|11.62|9.96|11.13|8.81|7.56|7.18|"MULTIPOLYGON (((127.060849973941 37.6540030203679, 127.060855622071 37.6539804931009, 127.060954492605 37.6536223049287, 127.061263335071 37.6536739546916, 127.062127554596 37.6538492032109, 127.062884099957 37.6539974722878, 127.063751145006 37.6541546878924, 127.064629512571 37.6542961239552, 127.064564537342 37.6545146456259, 127.064397767053 37.6549652231636, 127.063374829994 37.6547337638106, 127.062720270484 37.6545899497889, 127.062102548864 37.6544528704958, 127.061496161758 37.6543157821872, 127.060963454348 37.6542011779767, 127.060849973941 37.6540030203679)))"|"202403"
